Server listening on 10.120.22.78:6969
CONNECTED: 10.120.101.115:14139
181813.6798796,4508,1792,56064,55296
181813.6818798,4509,2304,55808,55040
181813.6898806,4510,2304,56320,55296
181813.6988815,4511,2048,56064,55552
181813.713883,4512,2304,55808,55296
181813.7188835,4513,2048,55040,55296
181813.7298846,4514,2304,55808,54784
181813.7398856,4515,2304,56320,55296
181813.7498866,4516,2048,55808,55808
181813.7718888,4517,2048,55808,55296
181813.7808897,4518,2048,55808,54784
181813.7848901,4519,2048,55552,55040
181813.7978914,4520,2304,56064,55040
181813.8128929,4521,2304,55296,55552
181813.813893,4522,2304,55808,55296
181813.8218938,4523,2304,55808,55040
181813.833895,4524,2304,56064,55296
181813.8428959,4525,1792,56064,55040
181813.8528969,4526,2048,56064,55552
181813.8839,4527,2048,55808,55296
181813.8849001,4528,2304,56064,55296
181813.8899006,4529,2304,56064,55552
181813.8959012,4530,2304,55552,55552
181813.9079024,4531,2048,56064,55552
181813.9209037,4532,2304,55808,55296
181813.9249041,4533,1792,56576,55296
181813.9369053,4534,2304,56320,55296
181813.9449061,4535,2560,56064,55552
181813.9559072,4536,2048,56064,55552
181813.9769093,4537,2304,56064,55296
181813.9859102,4538,2816,55552,54272
181813.9899106,4539,2304,55552,54272
181813.9969113,4540,2560,56064,55296
181814.0079124,4541,2304,56064,55040
181814.0169133,4542,2048,56064,55552
181814.0299146,4543,2304,55808,55296
181814.1019218,4544,2304,55552,54784
181814.1029219,4545,2304,55808,55552
181814.1049221,4546,2304,55808,55040
181814.1059222,4547,2304,56064,55296
181814.1079224,4548,2304,56064,55296
181814.1089225,4549,2048,56320,55552
181814.1099226,4550,2304,55808,55552
181814.1279244,4551,2304,55808,54784
181814.1289245,4552,2304,56064,55296
181814.1329249,4553,1536,55552,55040
181814.1409257,4554,2560,56064,55040
181814.1519268,4555,2048,56064,55040
181814.1609277,4556,2048,56064,55296
181814.1919308,4557,2304,55808,55040
181814.1929309,4558,2304,55808,55040
181814.2029319,4559,2304,56064,55296
181814.203932,4560,2304,55808,55040
181814.2119328,4561,1792,56320,55552
181814.2309347,4562,2048,56064,55296
181814.2359352,4563,2304,56576,55552
181814.243936,4564,2304,56064,55040
181814.253937,4565,2048,56064,55296
181814.263938,4566,2304,56064,55296
181814.2799396,4567,2048,55552,55040
181814.293941,4568,2304,55808,55296
181814.2979414,4569,2048,56064,55040
181814.3049421,4570,2304,55808,55296
181814.3249441,4571,2304,56064,55296
181814.3409457,4572,2304,56064,55040
181814.3419458,4573,1792,56320,55040
181814.3469463,4574,2304,55808,55296
181814.3559472,4575,1792,56064,55040
181814.3669483,4576,2048,55552,55040
181814.3829499,4577,2304,55808,54784
181814.3959512,4578,2304,56064,54784
181814.4009517,4579,1792,56832,54784
181814.4109527,4580,1792,56320,55552
181814.4359552,4581,2048,55808,55296
181814.4369553,4582,2304,55808,55040
181814.4409557,4583,2048,55808,55296
181814.4489565,4584,2048,55808,55040
181814.4589575,4585,2048,56064,55296
181814.4689585,4586,2304,56064,54784
181814.4979614,4587,2304,56064,54784
181814.4989615,4588,2304,55808,54784
181814.5029619,4589,1536,56064,55808
181814.5109627,4590,1792,56064,55040
181814.5209637,4591,2048,56064,55040
181814.5309647,4592,2048,56064,55040
181814.5429659,4593,2304,56064,55040
181814.5509667,4594,2048,56064,55296
181814.5629679,4595,2048,56320,55808
181814.5719688,4596,2048,55552,55040
181814.5899706,4597,2048,56064,55040
181814.5999716,4598,2560,55552,55040
181814.6029719,4599,2304,55040,54272
181814.6129729,4600,2048,55808,55040
181814.6229739,4601,2304,56064,55296
181814.6349751,4602,2560,55808,55552
181814.6459762,4603,2304,55808,54784
181814.653977,4604,1792,56064,55296
181814.663978,4605,2048,55808,55296
181814.6909807,4606,2304,56064,55808
181814.7029819,4607,2048,56320,55552
181814.703982,4608,2048,56064,55808
181814.7069823,4609,3072,55808,54784
181814.7189835,4610,2048,56064,55552
181814.7429859,4611,2560,55808,55552
181814.743986,4612,2048,56064,55296
181814.7489865,4613,2560,55552,54784
181814.7599876,4614,2304,56064,55040
181814.7669883,4615,2816,55808,54784
181814.7949911,4616,2048,55808,54784
181814.8049921,4617,2304,55552,54784
181814.8069923,4618,2048,55552,55040
181814.8099926,4619,2560,55808,54784
181814.8189935,4620,2304,55808,55296
181814.8289945,4621,2304,56064,55296
181814.8449961,4622,2048,56064,55040
181814.8529969,4623,2048,56064,55296
181814.8629979,4624,2304,56064,55296
181814.8699986,4625,2048,56320,55808
181814.8809997,4626,2048,55808,55552
181814.9070023,4627,2048,56064,55552
181814.9080024,4628,2304,56064,55296
181814.914003,4629,2560,56064,54784
181814.9220038,4630,2304,55808,55040
181814.9320048,4631,2048,55808,55040
181814.9480064,4632,2560,55808,55296
181814.9570073,4633,2048,56064,55296
181814.9630079,4634,2304,56320,56064
181814.9730089,4635,2304,55808,55040
181814.9990115,4636,2304,55808,55552
181815.0100126,4637,2048,56064,55040
181815.0110127,4638,2048,56064,55040
181815.0150131,4639,2816,55808,55040
181815.0250141,4640,2048,55808,54784
181815.0350151,4641,2816,55808,55552
181815.0450161,4642,2304,56064,55296
181815.0550171,4643,2304,56064,55040
181815.074019,4644,2304,55808,55296
181815.0780194,4645,2048,56320,55808
181815.1100226,4646,1792,55808,55552
181815.1130229,4647,2048,55552,55040
181815.114023,4648,1536,55552,55040
181815.1170233,4649,2048,56064,55552
181815.1270243,4650,2304,56064,55040
181815.1370253,4651,2048,56064,55552
181815.1520268,4652,2304,56064,55552
181815.1570273,4653,1536,56320,55552
181815.1680284,4654,2304,56064,55552
181815.1780294,4655,2304,56320,55808
181815.2280344,4656,2048,55552,55296
181815.2290345,4657,2560,55808,55552
181815.2300346,4658,2048,56064,55040
181815.2310347,4659,2048,55808,55040
181815.2610377,4660,768,56064,55040
181815.2620378,4661,2304,56064,55296
181815.2630379,4662,2304,56064,55296
181815.2790395,4663,2048,56064,55296
181815.2810397,4664,2304,55808,55040
181815.3060422,4665,2304,55552,55552
181815.3070423,4666,2304,56064,55040
181815.3080424,4667,2560,56064,55296
181815.324044,4668,2560,55552,55296
181815.3250441,4669,2560,55552,55296
181815.3560472,4670,2304,56064,55552
181815.3570473,4671,2048,56064,55040
181815.3580474,4672,2048,56064,54784
181815.3750491,4673,2048,55808,55296
181815.3800496,4674,2304,56576,55808
181815.38405,4675,2560,55808,55040
181815.4060522,4676,2304,55808,55040
181815.4200536,4677,2048,56064,55296
181815.4210537,4678,2304,56064,55040
181815.4250541,4679,2048,55552,56064
181815.4380554,4680,2304,56064,55040
181815.4600576,4681,2304,55808,55040
181815.4610577,4682,2048,55808,55552
181815.4660582,4683,2304,56064,55552
181815.4790595,4684,2048,56064,55552
181815.4870603,4685,2048,55808,55552
181815.4970613,4686,2304,55808,55552
181815.5090625,4687,2304,55552,55296
181815.5220638,4688,2048,55552,54784
181815.5280644,4689,1792,56576,55808
181815.5380654,4690,2304,55808,54784
181815.5490665,4691,2048,56064,55296
181815.564068,4692,2304,55808,55296
181815.5690685,4693,2304,55552,55040
181815.5800696,4694,2304,55552,55040
181815.5890705,4695,2048,55808,55040
181815.6110727,4696,2048,55808,55040
181815.624074,4697,1792,56064,55296
181815.6260742,4698,2048,56064,54784
181815.6420758,4699,2304,56320,55808
181815.6430759,4700,2048,56064,55552
181815.664078,4701,2304,56064,55040
181815.6660782,4702,2304,56064,55552
181815.68408,4703,2304,55552,55040
181815.6860802,4704,2048,55552,55552
181815.6980814,4705,2304,55552,55040
181815.7270843,4706,2304,55552,54784
181815.7280844,4707,2048,56064,55552
181815.7300846,4708,2304,56064,55296
181815.7430859,4709,2048,56064,54784
181815.7690885,4710,1792,55808,54784
181815.7710887,4711,2304,56064,55552
181815.7720888,4712,2048,55808,55040
181815.7770893,4713,2560,55296,55296
181815.7850901,4714,2048,55808,55040
181815.7960912,4715,2560,56064,55296
181815.8110927,4716,2560,56064,55552
181815.8220938,4717,2304,56064,55296
181815.8290945,4718,2304,55552,54784
181815.8360952,4719,2304,55808,55808
181815.8460962,4720,2304,56064,55552
181815.8670983,4721,2048,55808,55040
181815.8720988,4722,2048,56064,55040
181815.8841,4723,1536,56064,55552
181815.8911007,4724,2048,56320,55552
181815.9011017,4725,2048,56576,56064
181815.9351051,4726,1792,56064,55552
181815.9371053,4727,2560,55808,55296
181815.9381054,4728,2304,56064,55040
181815.9701086,4729,3072,55808,55040
181815.9711087,4730,2304,56064,55552
181815.9721088,4731,2304,55552,55552
181815.9771093,4732,1792,55808,55040
181815.9801096,4733,2304,55808,54784
181815.9901106,4734,2304,56320,55552
181816.0011117,4735,2304,55808,55552
181816.064118,4736,2304,55552,55296
181816.0661182,4737,2304,55808,55296
181816.0671183,4738,2304,55552,54784
181816.0691185,4739,1792,55808,55296
181816.0701186,4740,2048,55808,55552
181816.0721188,4741,2048,56064,54784
181816.0791195,4742,2048,56064,55296
181816.0831199,4743,2304,55552,55296
181816.0931209,4744,2048,56064,55552
181816.1051221,4745,2304,55808,54784
181816.1311247,4746,1792,56064,55296
181816.1391255,4747,2048,56064,55040
181816.1411257,4748,1792,55552,55552
181816.1451261,4749,2304,56064,55296
181816.154127,4750,1792,56064,55296
181816.1761292,4751,2304,55552,55552
181816.1781294,4752,2304,55808,55040
181816.1851301,4753,1792,55808,55552
181816.1961312,4754,2304,55808,54784
181816.2101326,4755,2304,55808,55296
181816.2421358,4756,2048,56320,55552
181816.2431359,4757,2048,55808,55552
181816.244136,4758,2304,55808,55040
181816.2521368,4759,2048,55552,54784
181816.2781394,4760,2304,55808,54784
181816.2801396,4761,2304,55808,55040
181816.2811397,4762,2560,55808,55552
181816.2881404,4763,2304,55808,55552
181816.2991415,4764,2304,56064,54784
181816.3091425,4765,2560,56064,55040
181816.334145,4766,2048,55808,55296
181816.3361452,4767,2304,56064,55296
181816.344146,4768,2048,56064,55040
181816.3511467,4769,2304,56064,55040
181816.3611477,4770,2048,55808,55040
181816.3711487,4771,2048,56320,55296
181816.3821498,4772,2304,55808,55296
181816.3951511,4773,2048,56064,55040
181816.4031519,4774,2304,56064,55808
181816.4111527,4775,2048,55808,55296
181816.4471563,4776,2304,55808,54784
181816.4481564,4777,2560,56064,55552
181816.4501566,4778,2048,56064,55040
181816.5001616,4779,2304,55552,55040
181816.5011617,4780,2048,56064,55296
181816.5031619,4781,2048,56064,55296
181816.504162,4782,2304,55808,55040
181816.5061622,4783,2304,56064,55296
181816.5101626,4784,1792,56064,56064
181816.514163,4785,1536,56576,55296
